,Unnamed: 0,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,RA_yes,BR_yes,TS_yes,HZ_yes,DZ_yes,Sunset,Sunrise
7819,7819,2011-09-12,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,62, N MCCLELLAN AVE,T236,"6200  N MCCLELLAN AVE, Chicago, IL",41.994679,-87.770899,8,1,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7820,7820,2011-09-12,"2900 West 85th Street, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,29, W 85TH ST,T237,"2900  W 85TH ST, Chicago, IL",41.738903,-87.69544300000003,8,4,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7821,7821,2011-09-12,"3400 West 77th Street, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,34, W 77TH ST,T238,"3400  W 77TH ST, Chicago, IL",41.753391,-87.707394,8,10,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7822,7822,2011-09-12,"3400 West 77th Street, Chicago, IL 60652, USA",CULEX RESTUANS,34, W 77TH ST,T238,"3400  W 77TH ST, Chicago, IL",41.753391,-87.707394,8,1,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7823,7823,2011-09-12,"3400 West 77th Street, Chicago, IL 60652, USA",CULEX TERRITANS,34, W 77TH ST,T238,"3400  W 77TH ST, Chicago, IL",41.753391,-87.707394,8,1,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7824,7824,2011-09-16,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,2,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7825,7825,2011-09-16,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000002,8,3,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7826,7826,2011-09-16,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000002,8,1,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7827,7827,2011-09-16,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,6,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7828,7828,2011-09-16,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,5,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7829,7829,2011-09-16,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,10,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7830,7830,2011-09-16,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,3,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7831,7831,2011-09-16,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,1,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7832,7832,2011-09-16,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,2,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7833,7833,2011-09-16,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,4,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7834,7834,2011-09-16,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,13,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7835,7835,2011-09-16,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,3,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7836,7836,2011-09-16,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,9,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7837,7837,2011-09-16,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,1,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7838,7838,2011-09-16,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,43,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7839,7839,2011-09-16,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,7,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7840,7840,2011-09-16,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,11,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7841,7841,2011-09-16,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,1,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7842,7842,2011-09-16,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,3,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7843,7843,2011-09-16,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999998,8,1,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7844,7844,2011-09-16,"Chicago, IL, USA",CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3,12,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7845,7845,2011-09-16,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,2,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7846,7846,2011-09-16,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,19,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7847,7847,2011-09-16,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,3,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7848,7848,2011-09-16,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,1,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7849,7849,2011-09-16,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,1,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7850,7850,2011-09-16,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,1,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7851,7851,2011-09-16,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,9,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7852,7852,2011-09-16,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,1,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7853,7853,2011-09-16,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999998,9,1,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7854,7854,2011-09-16,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,1,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7855,7855,2011-09-16,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,1,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7856,7856,2011-09-16,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,18,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7857,7857,2011-09-16,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,3,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7858,7858,2011-09-16,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,2,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7859,7859,2011-09-16,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,1,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7860,7860,2011-09-16,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,1,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7861,7861,2011-09-16,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,1,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7862,7862,2011-09-16,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,6,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7863,7863,2011-09-16,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,13,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7864,7864,2011-09-16,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,6,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7865,7865,2011-09-16,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX TARSALIS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,1,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7866,7866,2011-09-16,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,9,11,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7867,7867,2011-09-16,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX TARSALIS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,9,2,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7868,7868,2011-09-16,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,5,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7869,7869,2011-09-16,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000002,8,13,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7870,7870,2011-09-16,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,3,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7871,7871,2011-09-16,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,1,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7872,7872,2011-09-16,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,3,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7873,7873,2011-09-16,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,2,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7874,7874,2011-09-16,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,8,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7875,7875,2011-09-16,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,1,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7876,7876,2011-09-16,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000003,9,2,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7877,7877,2011-09-16,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000003,9,2,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7878,7878,2011-09-16,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,4,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7879,7879,2011-09-16,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,7,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7880,7880,2011-09-16,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,2,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7881,7881,2011-09-16,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,40, S DEARBORN ST,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.62779599999998,9,5,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7882,7882,2011-09-16,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,36,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7883,7883,2011-09-16,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,9,1,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7884,7884,2011-09-16,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,36,1,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7885,7885,2011-09-16,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,10,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
7886,7886,2011-09-16,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,1,0,58.5,47.0,52.75,39.0,47.0,12.0,0.0,0.0,29.61999893188477,30.32999992370605,2.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,1760.0,532.0
